,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,published_at,insider_interview,url,employer,snippet,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,lng,lati,Density,published_at_date,OblastiRF,lngi,Count_word
1674,78303670,0,"Sales Representative, OTC",,0,0,Казань,,1,0,2023-03-20T18:02:56+0300,,https://api.hh.ru/vacancies/78303670?host=hh.ru,HALEON,"Высшее образование (предпочтительно фармацевтическое, медицинское, биологическое). Опыт в продажах от 1 года (предпочтение – фармацевтический и/или FMCG рынок). ",,,,0,"Менеджер по продажам, менеджер по работе с клиентами",0,,,1143546.0,2023-03-20,Татарстан,0.0,18
1675,78329541,0,Лаборант химического анализа,,0,0,Уфа,,1,0,2023-03-21T09:15:07+0300,,https://api.hh.ru/vacancies/78329541?host=hh.ru,Филиал ПАО АНК Башнефть Башнефть-Уфанефтехим,"Профильное образование: образовательные программы СПО или ВПО в области химии, химической технологии. Профессиональное обучение: программы профессиональной подготовки рабочих по программе...",,,,0,Лаборант,0,,,1062300.0,2023-03-21,Башкортостан,0.0,20
1676,78330925,0,Оператор ПК,,0,0,Колпино,45000.0,1,0,2023-03-21T09:34:45+0300,,https://api.hh.ru/vacancies/78330925?host=hh.ru,УК Грандо,"Знание 1С желательно. Навыки работы с MS Office. (Excel, Word).",,,,0,"Оператор ПК, оператор базы данных",1,,,138013.0,2023-03-21,Санкт-Петербург,0.0,10
1677,78353384,0,Тестировщик / QA инженер (удаленно),,0,0,Санкт-Петербург,,1,0,2023-03-21T12:41:50+0300,,https://api.hh.ru/vacancies/78353384?host=hh.ru,Репетиторская империя,Работал на аналогичных позициях в IT-сфере не менее года. — Умеет составлять тест-кейсы. — Знает SQL на хорошем уровне (обязательно). — ,,,,0,Тестировщик,0,,,4848742.0,2023-03-21,Санкт-Петербург,0.0,21
1678,78359016,0,Секретарь-делопроизводитель,,0,0,Москва,76000.0,1,"{'city': 'Москва', 'street': 'проезд Завода Серп и Молот', 'building': '10', 'lat': 55.752587, 'lng': 37.702355, 'description': None, 'raw': 'Москва, проезд Завода Серп и Молот, 10', 'metro': {'station_name': 'Авиамоторная', 'line_name': 'Калининская', 'station_id': '8.1', 'line_id': '8', 'lat': 55.751933, 'lng': 37.717444}, 'metro_stations': [{'station_name': 'Авиамоторная', 'line_name': 'Калининская', 'station_id': '8.1', 'line_id': '8', 'lat': 55.751933, 'lng': 37.717444}], 'id': '5941877'}",2023-03-21T14:07:08+0300,,https://api.hh.ru/vacancies/78359016?host=hh.ru,Комус,"Релевантный опыт работы. Уверенный пользователь ПК (почта, Word, Excel, Internet). Доброжелательность, ответственность, внимательность, пунктуальность. Грамотная устная и письменная речь. ",,,,0,"Секретарь, помощник руководителя, ассистент",0,37.702355,55.752587,11514330.0,2023-03-21,Москва,37.702355,19
1679,78366228,0,Водитель автомобиля категории В,,0,0,Астрахань,70000.0,1,0,2023-03-21T15:33:55+0300,,https://api.hh.ru/vacancies/78366228?host=hh.ru,СМИТ,"наличие водительского удостоверения кат. В. - водительской медицинской комиссии. - Ответственность, пунктуальность.",,,,0,Водитель,0,,,520662.0,2023-03-21,Астраханская область,0.0,12
1680,77082917,0,Менеджер чат-поддержки (удалённо),,0,0,Москва,40000.0,1,0,2023-03-21T11:49:09+0300,,https://api.hh.ru/vacancies/77082917?host=hh.ru,WineStyle,Знание ПК на уровне уверенного пользователя. Готовность к большому объёму работы. Интерес к винной тематике. Грамотная устная и письменная речь. ,,,,0,"Оператор call-центра, специалист контактного центра",0,,,11514330.0,2023-03-21,Москва,0.0,20
1681,77204724,0,Военнослужащий по контракту,,0,0,Санкт-Петербург,295000.0,1,0,2023-02-20T11:22:07+0300,,https://api.hh.ru/vacancies/77204724?host=hh.ru,ГАУ СО Агентство по развитию человеческого капитала,"Уровень образования не ниже среднего общего. Годность к военной службе по контракту: ""А-годен"" или ""Б-годен с незначительными ограничениями"".",,,,0,Военнослужащий,0,,,4848742.0,2023-02-20,Санкт-Петербург,0.0,18
1682,77321436,0,Хозяйка/хозяин офиса в Москва Сити,,0,0,Москва,135000.0,1,0,2023-03-21T11:56:28+0300,,https://api.hh.ru/vacancies/77321436?host=hh.ru,Агентство ONSI HOME,Опыт работы на аналогичной позиции. - Наличие рекомендаций от предыдущих работодателей. - Уверенный пользователь ПК и офисных программ.,,,,0,Офис-менеджер,0,,,11514330.0,2023-03-21,Москва,0.0,18
1683,77583338,0,Администратор,,0,0,Челябинск,30000.0,1,"{'city': 'Челябинск', 'street': 'улица 50-летия ВЛКСМ', 'building': '20', 'lat': 55.241806, 'lng': 61.382907, 'description': None, 'raw': 'Челябинск, улица 50-летия ВЛКСМ, 20', 'metro': None, 'metro_stations': [], 'id': '12958922'}",2023-03-21T16:06:54+0300,,https://api.hh.ru/vacancies/77583338?host=hh.ru,КАЗАНЬЭКСПРЕСС,Грамотную письменную и устную речь. Знание ПК на уровне пользователя. Опыт работы с клиентами. Умение сохранять самообладание в стрессовых ситуациях. ,,,,0,Администратор,1,61.382907,55.241806,1130273.0,2023-03-21,Челябинская область,61.382907,20
1684,77624195,0,Администратор,,0,0,Красноярск,30000.0,1,"{'city': 'Красноярск', 'street': 'Биатлонная улица', 'building': '25Б/1', 'lat': 56.002576, 'lng': 92.75108, 'description': None, 'raw': 'Красноярск, Биатлонная улица, 25Б/1', 'metro': None, 'metro_stations': [], 'id': '12845809'}",2023-03-16T05:56:39+0300,,https://api.hh.ru/vacancies/77624195?host=hh.ru,ФГБУ ФСНКЦ ФМБА России,"Среднее/ высшее профессиональное образование, полное среднее образование. Опыт работы на аналогичной должности приветствуется. Навыки общения с клиентами, ответственность, доброжелательность, клиентоориентированность...",,,,0,Администратор,1,92.75108,56.002576,1000000.0,2023-03-16,Красноярский край,92.75108,20
1685,77756414,0,Менеджер по продажам услуг,,0,0,Москва,160000.0,1,"{'city': 'Москва', 'street': 'Нововладыкинский проезд', 'building': '8с4', 'lat': 55.851394, 'lng': 37.575882, 'description': None, 'raw': 'Москва, Нововладыкинский проезд, 8с4', 'metro': {'station_name': 'Окружная', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.596', 'line_id': '10', 'lat': 55.848889, 'lng': 37.571111}, 'metro_stations': [{'station_name': 'Окружная', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.596', 'line_id': '10', 'lat': 55.848889, 'lng': 37.571111}, {'station_name': 'Окружная', 'line_name': 'МЦК', 'station_id': '95.515', 'line_id': '95', 'lat': 55.848889, 'lng': 37.571111}, {'station_name': 'Окружная', 'line_name': 'МЦД - 1', 'station_id': '131.697', 'line_id': '131', 'lat': 55.848889, 'lng': 37.571111}], 'id': '12867498'}",2023-03-07T11:25:37+0300,,https://api.hh.ru/vacancies/77756414?host=hh.ru,ТрансПропуск,"Особое внимание предъявляется к таким качествам как: Серьезность, активность и амбициозность, высокая работоспособность, грамотная речь, развитые коммуникативные навыки, умение находить...",,,,0,"Менеджер по продажам, менеджер по работе с клиентами",0,37.575882,55.851394,11514330.0,2023-03-07,Москва,37.575882,20
1686,77769298,0,Стажер React/HTML разработчик,,0,0,Санкт-Петербург,,1,"{'city': 'Санкт-Петербург', 'street': 'Аптекарская набережная', 'building': '20', 'lat': 59.978246, 'lng': 30.315464, 'description': None, 'raw': 'Санкт-Петербург, Аптекарская набережная, 20', 'metro': None, 'metro_stations': [], 'id': '862401'}",2023-03-07T15:33:29+0300,,https://api.hh.ru/vacancies/77769298?host=hh.ru,Смарт-Сервис,"Опыт разработки SPA на React. Знание системы контроля версий (Git). Знание HTML, CSS/SCSS, кросбраузерная вёрстка с адаптацией под мобильные...",,,,0,"Программист, разработчик",0,30.315464,59.978246,4848742.0,2023-03-07,Санкт-Петербург,30.315464,19
1687,78077535,0,Учитель ИЗО в начальную школу,,0,0,Москва,90000.0,1,"{'city': 'Москва', 'street': 'улица Заморенова', 'building': '29', 'lat': 55.760981, 'lng': 37.566458, 'description': None, 'raw': 'Москва, улица Заморенова, 29', 'metro': None, 'metro_stations': [], 'id': '161685'}",2023-03-15T11:23:07+0300,,https://api.hh.ru/vacancies/78077535?host=hh.ru,Московская Экономическая Школа (МЭШ),Высшее профессиональное образование. Преподавательский стаж не менее трех лет. Уверенный пользователь ПК. Свободное владение английским языком будет рассматриваться как преимущество. ,,,,1,"Учитель, преподаватель, педагог",0,37.566458,55.760981,11514330.0,2023-03-15,Москва,37.566458,20
1688,78147078,0,Специалист по документообороту,,0,1,Санкт-Петербург,35000.0,1,0,2023-03-16T15:50:07+0300,,https://api.hh.ru/vacancies/78147078?host=hh.ru,Ивентология,"вы внимательны и к системным вопросам, и к мелочам. - коммуникабельность — ваше второе имя. - у вас аналитический склад ума — иначе систему...",,,,1,"Делопроизводитель, архивариус",0,,,4848742.0,2023-03-16,Санкт-Петербург,0.0,24
1689,78151699,0,Регистратор,,0,0,Москва,,1,"{'city': 'Москва', 'street': 'Гагаринский переулок', 'building': '37', 'lat': 55.744946, 'lng': 37.589204, 'description': None, 'raw': 'Москва, Гагаринский переулок, 37', 'metro': None, 'metro_stations': [], 'id': '1605436'}",2023-03-16T17:18:21+0300,,https://api.hh.ru/vacancies/78151699?host=hh.ru,ФГБУ НМХЦ им. Н. И. Пирогова Минздрава России,"Опытный пользователь ПК (MS Office: Word, Excel, PowerPoint). Вежливость и корректное общение с пациентами. Коммуникабельность, ответственность, внимательность, стрессоустойчивость, готовность к...",,,,0,Администратор,1,37.589204,55.744946,11514330.0,2023-03-16,Москва,37.589204,20
1690,78198537,0,Водитель-экспедитор,,0,0,Санкт-Петербург,100000.0,1,"{'city': 'Санкт-Петербург', 'street': 'Октябрьская наб.', 'building': '104к13', 'lat': 59.86879, 'lng': 30.486871, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская наб., 104к13', 'metro': {'station_name': 'Пролетарская', 'line_name': 'Невско-Василеостровская', 'station_id': '16.234', 'line_id': '16', 'lat': 59.865, 'lng': 30.47}, 'metro_stations': [{'station_name': 'Пролетарская', 'line_name': 'Невско-Василеостровская', 'station_id': '16.234', 'line_id': '16', 'lat': 59.865, 'lng': 30.47}], 'id': '127954'}",2023-03-17T18:06:42+0300,,https://api.hh.ru/vacancies/78198537?host=hh.ru,SPBKOLESO,"Категория ""B"". Наличие личного микроавтобуса (от 10 кубов).",,,,0,Водитель,1,30.486871,59.86879,4848742.0,2023-03-17,Санкт-Петербург,30.486871,8
1691,78199266,0,Помощник дизайнера интерьера,,0,0,Москва,30000.0,1,0,2023-03-17T18:44:15+0300,,https://api.hh.ru/vacancies/78199266?host=hh.ru,Design and Consulting,"уверенное пользование ПК, Internet, соц сетей (Instagram, VK, FB). * пунктуальность. * внимательность. * знание грамматики и пунктуации. * навык обработки фотографий. * ",,,,1,Архитектор,1,,,11514330.0,2023-03-17,Москва,0.0,23
1692,78244322,0,Начальник отдела материально-технического обеспечения,,0,0,Барнаул,32530.0,1,"{'city': 'Барнаул', 'street': 'улица Пушкина', 'building': '17/9', 'lat': 53.33515, 'lng': 83.79891, 'description': None, 'raw': 'Барнаул, улица Пушкина, 17/9', 'metro': None, 'metro_stations': [], 'id': '1801051'}",2023-03-20T05:20:01+0300,,https://api.hh.ru/vacancies/78244322?host=hh.ru,Управление Федеральной службы судебных приставов по Алтайскому краю,Высшее образования.,,,,0,Менеджер по закупкам,0,83.79891,53.33515,612091.0,2023-03-20,Алтайский край,83.79891,2
1693,78250005,0,Водитель-экспедитор,,0,0,Сыктывкар,40000.0,1,"{'city': 'Сыктывкар', 'street': 'улица Ленина', 'building': '49', 'lat': 61.670039, 'lng': 50.834871, 'description': None, 'raw': 'Сыктывкар, улица Ленина, 49', 'metro': None, 'metro_stations': [], 'id': '7467812'}",2023-03-20T08:36:54+0300,,https://api.hh.ru/vacancies/78250005?host=hh.ru,ГУП Государственные аптеки Республики Коми,"Наличие категории ""В"", ""С"". - Опыт вождения грузовых автомобилей.",,,,0,Водитель,1,50.834871,61.670039,235006.0,2023-03-20,Коми,50.834871,9
1694,78256810,0,Фасовщица-комплектовщица / Фасовщик-комплектовщик,,0,0,Москва,50000.0,1,"{'city': 'Москва', 'street': 'Велозаводская улица', 'building': '13с2', 'lat': 55.710743, 'lng': 37.669612, 'description': None, 'raw': 'Москва, Велозаводская улица, 13с2', 'metro': None, 'metro_stations': [], 'id': '6405736'}",2023-03-20T09:57:47+0300,,https://api.hh.ru/vacancies/78256810?host=hh.ru,Вирбо,Внимательность. Трудолюбие. Желателен опыт работы.,,,,0,"Упаковщик, комплектовщик",0,37.669612,55.710743,11514330.0,2023-03-20,Москва,37.669612,5
1695,78279281,0,Junior С#/Unity Developer,,0,0,Челябинск,,1,0,2023-03-20T13:43:57+0300,,https://api.hh.ru/vacancies/78279281?host=hh.ru,Extreme Developers,"Опыт программирования от 2 лет, знание специфики разработки на С# в Unity, принципов ООП, SOLID, DI. Знание типичных паттернов проектирования...",,,,0,"Программист, разработчик",0,,,1130273.0,2023-03-20,Челябинская область,0.0,20
1696,78284244,0,Персональный водитель руководителя,,0,0,Москва,67000.0,1,"{'city': 'Москва', 'street': 'улица Обручева', 'building': '52с1', 'lat': 55.64886, 'lng': 37.55778, 'description': None, 'raw': 'Москва, улица Обручева, 52с1', 'metro': None, 'metro_stations': [], 'id': '7004712'}",2023-03-20T14:34:27+0300,,https://api.hh.ru/vacancies/78284244?host=hh.ru,Группа компаний АРКС,права категории В. - ОБЯЗАТЕЛЬНОЕ наличие личного автомобиля. - опыт работы персональным водителем. - стаж работы водителем от 5-ти лет. - ,,,,0,Водитель,1,37.55778,55.64886,11514330.0,2023-03-20,Москва,37.55778,21
1697,78295574,0,Уборщик офисных помещений,,0,0,Москва,35000.0,1,"{'city': None, 'street': None, 'building': None, 'lat': None, 'lng': None, 'description': None, 'raw': None, 'metro': {'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}, 'metro_stations': [{'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}], 'id': '6148'}",2023-03-20T16:21:53+0300,,https://api.hh.ru/vacancies/78295574?host=hh.ru,"Управление Федеральной службы государственной регистрации, кадастра и картографии по Москве","Опыт работы в указанной сфере. Чистоплотность, пунктуальность, трудолюбие.",,,,0,"Уборщица, уборщик",1,,,11514330.0,2023-03-20,Москва,,8
1698,78302816,0,Диспетчер транспортного отдела,,0,0,Москва,60000.0,1,"{'city': 'рабочий посёлок Томилино', 'street': 'микрорайон Птицефабрика', 'building': 'к35', 'lat': 55.643114, 'lng': 37.920394, 'description': None, 'raw': 'рабочий посёлок Томилино, микрорайон Птицефабрика, к35', 'metro': None, 'metro_stations': [], 'id': '6600364'}",2023-03-20T17:46:37+0300,,https://api.hh.ru/vacancies/78302816?host=hh.ru,Москворечье Трейдинг,Активны и инициативны. Уверенный пользователь офисных программ.,,,,0,Диспетчер,1,37.920394,55.643114,11514330.0,2023-03-20,Москва,37.920394,7
1699,78355487,0,Водитель,,0,0,Ростов-на-Дону,65000.0,1,"{'city': 'Грозный', 'street': 'улица А. Сулейманова', 'building': None, 'lat': 43.37226877843684, 'lng': 45.703658282008604, 'description': None, 'raw': 'Грозный, улица А. Сулейманова', 'metro': None, 'metro_stations': [], 'id': '12957319'}",2023-03-21T13:16:01+0300,,https://api.hh.ru/vacancies/78355487?host=hh.ru,ФС ВНГ РФ,,,,,0,Другое,1,45.703658282008604,43.37226877843684,1091544.0,2023-03-21,Ростовская область,45.703658282008604,0
1700,78355894,0,Frontend-разработчик,,0,0,Москва,52500.0,1,0,2023-03-21T13:22:12+0300,,https://api.hh.ru/vacancies/78355894?host=hh.ru,Аура,"Опыт работы от 3х лет. Знание javascript, vue, node.js, npm. Понимание работы swagger. Опыт работы с git.",,1.0,1.0,1,"Программист, разработчик",0,,,11514330.0,2023-03-21,Москва,0.0,17
1701,72914662,0,СРОЧНО! Без опыта! ЗП от 30 т.руб. Лаборант химического анализа! Трактовая 35а.,,0,0,Чита,30000.0,1,0,2023-03-21T06:23:39+0300,,https://api.hh.ru/vacancies/72914662?host=hh.ru,АЛС Чита-Лаборатория,"Общее среднее образовании, без предъявления требований к стажу работы.",,,,0,"Научный специалист, исследователь",0,,,323964.0,2023-03-21,Забайкальский край,0.0,9
1702,77327216,0,Официант,,0,0,Москва,115000.0,1,"{'city': 'Москва', 'street': 'Рочдельская улица', 'building': '15с41', 'lat': 55.756189, 'lng': 37.561994, 'description': None, 'raw': 'Москва, Рочдельская улица, 15с41', 'metro': {'station_name': 'Улица 1905 года', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.146', 'line_id': '7', 'lat': 55.763944, 'lng': 37.562271}, 'metro_stations': [{'station_name': 'Улица 1905 года', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.146', 'line_id': '7', 'lat': 55.763944, 'lng': 37.562271}], 'id': '1087253'}",2023-02-22T13:32:14+0300,,https://api.hh.ru/vacancies/77327216?host=hh.ru,ПЕЧИ,"Знание этикета, стандартов сервиса в премиальном сегменте. Знание меню, барной карты, бокальных вин.  Наличие мед.книжки (либо готовность пройти).  ",,,,0,"Официант, бармен, бариста",0,37.561994,55.756189,11514330.0,2023-02-22,Москва,37.561994,18
1703,78051166,0,Рабочий на производство,,0,0,Иваново (Ивановская область),55000.0,1,"{'city': 'Иваново', 'street': '13-я Березниковская улица', 'building': '44', 'lat': 56.977972, 'lng': 40.928718, 'description': None, 'raw': 'Иваново, 13-я Березниковская улица, 44', 'metro': None, 'metro_stations': [], 'id': '1304704'}",2023-03-14T16:45:22+0300,,https://api.hh.ru/vacancies/78051166?host=hh.ru,Устинов Егор Михайлович,Желательны навыки чтения простейших чертежей. Опыт работы в смежной области приветствуется.,,,,0,Другое,1,40.928718,56.977972,,2023-03-14,Иваново (Ивановская область),40.928718,11
1704,78137112,0,Охранник в офис,,0,0,Москва,34500.0,1,"{'city': 'Москва', 'street': 'Садовническая улица', 'building': '9', 'lat': 55.748123, 'lng': 37.628613, 'description': None, 'raw': 'Москва, Садовническая улица, 9', 'metro': None, 'metro_stations': [], 'id': '7624123'}",2023-03-16T13:17:13+0300,,https://api.hh.ru/vacancies/78137112?host=hh.ru,ЧОО ГАРАНТ УСПЕХА,Наличие удостоверения частного охранника обязательно. Грамотная русская речь. Ответственность. Исполнительность. Внимательность. Дисциплинированность. Работоспособность.,,,,0,Охранник,0,37.628613,55.748123,11514330.0,2023-03-16,Москва,37.628613,13
1705,78147884,0,Бухгалтер,,0,0,Москва,150000.0,1,"{'city': 'Москва', 'street': '2-я Бауманская улица', 'building': '9/23с3', 'lat': 55.764065, 'lng': 37.683365, 'description': None, 'raw': 'Москва, 2-я Бауманская улица, 9/23с3', 'metro': {'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}, 'metro_stations': [{'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}], 'id': '12067579'}",2023-03-19T16:02:09+0300,,https://api.hh.ru/vacancies/78147884?host=hh.ru,Perfect Panel,Опыт работы от 3-х лет. Знание законодательства в области налогообложения и бухгалтерии. Уверенный пользователь ПК. Знание современных бухгалтерских программ. ,,,,0,Бухгалтер,0,37.683365,55.764065,11514330.0,2023-03-19,Москва,37.683365,19
1706,78155277,0,Junior Data Scientist,,0,1,Москва,,1,"{'city': 'Москва', 'street': 'Овчинниковская набережная', 'building': '20 Стр 1', 'lat': 55.743953, 'lng': 37.635009, 'description': None, 'raw': 'Москва, Овчинниковская набережная, 20 Стр 1', 'metro': {'station_name': 'Новокузнецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.89', 'line_id': '2', 'lat': 55.742391, 'lng': 37.62928}, 'metro_stations': [{'station_name': 'Новокузнецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.89', 'line_id': '2', 'lat': 55.742391, 'lng': 37.62928}], 'id': '87990'}",2023-03-16T19:39:09+0300,,https://api.hh.ru/vacancies/78155277?host=hh.ru,АТОН,"Знание python 3.7 + (jupyter, pandas, numpy, sklearn). Знание мат. статистики. Знание основ машинного обучения (линейные модели, деревья, метрики). ",,,,0,"BI-аналитик, аналитик данных",0,37.635009,55.743953,11514330.0,2023-03-16,Москва,37.635009,19
1707,78230494,0,"Бухгалтер, удаленно",,0,0,Москва,40000.0,1,"{'city': 'Москва', 'street': 'Сокольническая линия', 'building': 'метро Сокольники', 'lat': 55.788996, 'lng': 37.67988, 'description': None, 'raw': 'Москва, Сокольническая линия, метро Сокольники', 'metro': None, 'metro_stations': [], 'id': '11573254'}",2023-03-18T15:54:22+0300,,https://api.hh.ru/vacancies/78230494?host=hh.ru,SmartFurniture,Что нужно знать и уметь: - Опыт работы с ООО на УСН и ОСНО.,,,,1,Бухгалтер,1,37.67988,55.788996,11514330.0,2023-03-18,Москва,37.67988,14
1708,78243223,0,Заместитель ГД по кадрово-административным и юридическим вопросам,,0,0,Южно-Сахалинск,224253.0,1,0,2023-03-20T01:52:56+0300,,https://api.hh.ru/vacancies/78243223?host=hh.ru,ГАУ СО Агентство по развитию человеческого капитала,Высшее профессиональное образование и стаж работы по специальности на руководящих и других должностях по управлению персоналом не менее 5 лет.,,,,0,Другое,1,,,181727.0,2023-03-20,Сахалинская область,0.0,20
1709,78260986,0,"Региональный представитель (дилер), Томск",,0,0,Томск,150000.0,1,0,2023-03-20T10:41:29+0300,,https://api.hh.ru/vacancies/78260986?host=hh.ru,TIKSAN GROUP,Готовность к финансовым вложениям для развития бизнеса. Компетенции и опыт: Опыт в организации собственного бизнеса будет очевидным преимуществом. ,,,,0,Другое,1,,,522940.0,2023-03-20,Томская область,0.0,18
1710,78276316,0,Программист,,0,0,Екатеринбург,65000.0,1,"{'city': 'Екатеринбург', 'street': 'улица Долорес Ибаррури', 'building': '2/4', 'lat': 56.840316, 'lng': 60.569456, 'description': None, 'raw': 'Екатеринбург, улица Долорес Ибаррури, 2/4', 'metro': {'station_name': 'Площадь 1905 года', 'line_name': 'Север-Юг', 'station_id': '48.266', 'line_id': '48', 'lat': 56.837982, 'lng': 60.59734}, 'metro_stations': [{'station_name': 'Площадь 1905 года', 'line_name': 'Север-Юг', 'station_id': '48.266', 'line_id': '48', 'lat': 56.837982, 'lng': 60.59734}], 'id': '580225'}",2023-03-20T13:15:14+0300,,https://api.hh.ru/vacancies/78276316?host=hh.ru,СИТИС,"Высшее профильное (бакалавр, магистр), рассматриваем, в том числе, студентов последних курсов. Знание С/С++, JAVA. Опыт работы не обязателен. ",,,,0,"Программист, разработчик",0,60.569456,56.840316,1377738.0,2023-03-20,Свердловская область,60.569456,18
1711,78281789,0,Главный бухгалтер,,0,0,Красноярск,70000.0,1,"{'city': 'Красноярск', 'street': 'Дальняя улица', 'building': '8', 'lat': 56.082049, 'lng': 92.925138, 'description': None, 'raw': 'Красноярск, Дальняя улица, 8', 'metro': None, 'metro_stations': [], 'id': '4341555'}",2023-03-20T14:10:55+0300,,https://api.hh.ru/vacancies/78281789?host=hh.ru,СЗСМ,"Высшее экономическое образование (специализация: бухгалтерский учёт, анализ и аудит). Опытный пользователь ПК, уверенное знание: 1С- Бухгалтерия (редакция 8.3...",,,,0,Бухгалтер,0,92.925138,56.082049,1000000.0,2023-03-20,Красноярский край,92.925138,18
1712,78295541,1,Менеджер личного кабинета Wildberries / Менеджер маркетплейса / Менеджер личного кабинета (удаленно),,0,0,Москва,50000.0,1,0,2023-03-20T16:21:32+0300,,https://api.hh.ru/vacancies/78295541?host=hh.ru,Кузьменко Денис Олегович,Опыт работы в личном кабинете Wildberries от полугода обязательно! Вы планируете работать только с нами и не ведете сторонних клиентов...,,,,0,Другое,0,,,11514330.0,2023-03-20,Москва,0.0,20
1713,78323362,0,Логист - специалист по автоперевозкам (без продаж),,0,0,Екатеринбург,47500.0,1,"{'city': 'Екатеринбург', 'street': 'улица Шейнкмана', 'building': '55', 'lat': 56.83196, 'lng': 60.587611, 'description': None, 'raw': 'Екатеринбург, улица Шейнкмана, 55', 'metro': None, 'metro_stations': [], 'id': '12488956'}",2023-03-21T06:26:41+0300,,https://api.hh.ru/vacancies/78323362?host=hh.ru,ТрансАтлантик,Опыт работы в области автоперевозок будет вашим преимуществом. Готовность к ненормированному рабочему дню (по выходным или после работы занятость на...,,,,0,Диспетчер,0,60.587611,56.83196,1377738.0,2023-03-21,Свердловская область,60.587611,20
1714,78327672,0,Администратор,,0,0,Тула,41000.0,1,"{'city': 'Тула', 'street': 'Советская улица', 'building': '57', 'lat': 54.190156, 'lng': 37.622675, 'description': None, 'raw': 'Тула, Советская улица, 57', 'metro': None, 'metro_stations': [], 'id': '12955162'}",2023-03-21T08:39:33+0300,,https://api.hh.ru/vacancies/78327672?host=hh.ru,Медицинский Центр,"Образование среднее, высшее (медицинское приветствуется). Знание ПК. Ответственность. Добропорядочность. Грамотная речь.",,,,0,Администратор,0,37.622675,54.190156,501129.0,2023-03-21,Тульская область,37.622675,11
1715,78328124,0,Заместитель руководителя управления по сопровождению процедур банкротства,,0,0,Москва,224112.0,1,"{'city': 'Москва', 'street': 'Беловежская улица', 'building': '4', 'lat': 55.712528, 'lng': 37.389122, 'description': None, 'raw': 'Москва, Беловежская улица, 4', 'metro': {'station_name': 'Славянский бульвар', 'line_name': 'Арбатско-Покровская', 'station_id': '3.176', 'line_id': '3', 'lat': 55.729542, 'lng': 37.470973}, 'metro_stations': [{'station_name': 'Славянский бульвар', 'line_name': 'Арбатско-Покровская', 'station_id': '3.176', 'line_id': '3', 'lat': 55.729542, 'lng': 37.470973}], 'id': '7434841'}",2023-03-21T08:48:35+0300,,https://api.hh.ru/vacancies/78328124?host=hh.ru,Центр инжиниринга и управления строительством Единой энергетической системы,"Высшее юридическое образование. - Опыт работы от 6 лет. - Опыт работы с процедурами банкротства. - Знание 127-ФЗ (Закон ""О несостоятельности (банкротстве)""). - ",,,,0,Юрист,0,37.389122,55.712528,11514330.0,2023-03-21,Москва,37.389122,23
1716,78356977,0,Специалист по сертификации (делопроизводитель) в орган по сертификации,,0,0,Новомосковск (Тульская область),37500.0,1,"{'city': 'Москва', 'street': 'Бауманская улица', 'building': '6с2', 'lat': 55.775555, 'lng': 37.674597, 'description': None, 'raw': 'Москва, Бауманская улица, 6с2', 'metro': {'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}, 'metro_stations': [{'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}], 'id': '6231147'}",2023-03-21T13:35:18+0300,,https://api.hh.ru/vacancies/78356977?host=hh.ru,Альфа Пожарная Безопасность,"Среднее профессиональное или высшее техническое образование. - Умение работать с технической документацией (ГОСТ, ТУ, КД). - Умение работать в режиме многозадачности. - ",,,,0,Специалист по сертификации,0,37.674597,55.775555,,2023-03-21,Новомосковск (Тульская область),37.674597,22
1717,66139118,0,"Разработчик ""Картины по номерам"" (удаленная работа)",,0,0,Ижевск,,1,0,2023-03-01T18:17:43+0300,,https://api.hh.ru/vacancies/66139118?host=hh.ru,Леонардо,"Опыт разработки картин по номерам обязателен. Способность к кропотливому труду, тщательность, аккуратность и ответственность, эстетический вкус. Обязателен опыт работы в...",,,,0,"Дизайнер, художник",0,,,628117.0,2023-03-01,Удмуртия,0.0,20
